id,visible_area,match_id,teammate,actor,keeper,location
8a603619-7756-4001-ac09-d4b44283d137,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,False,False,False,"[60.92522550564479, 56.72408594221372]"
8a603619-7756-4001-ac09-d4b44283d137,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,True,False,False,"[61.19261174734479, 49.310553426435106]"
8a603619-7756-4001-ac09-d4b44283d137,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,False,False,False,"[61.8387902145809, 22.618682768520408]"
8a603619-7756-4001-ac09-d4b44283d137,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,False,False,False,"[62.28523664376179, 0.06008955820887962]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,True,False,False,"[44.13658012758647, 46.08311415838805]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,False,False,False,"[46.34337307478161, 57.48096082311955]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,True,True,False,"[48.0, 56.099998474121094]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,True,False,False,"[53.47164782097139, 24.202473762528122]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,True,False,False,"[57.856337960194644, 58.31265073681797]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,False,False,False,"[58.743136909339114, 47.425612773083586]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,False,False,False,"[60.92522550564479, 56.72408594221372]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,True,False,False,"[61.19261174734479, 49.310553426435106]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,False,False,False,"[61.8387902145809, 22.618682768520408]"
09ebd17d-45f1-44ce-80e9-db151c4efb34,"[40.10517251252263, 79.33346047868746, 0.988465360716056, 0.0, 63.79408653059871, 0.0, 60.51838936456989, 73.98374068396026, 40.10517251252263, 79.33346047868746]",3857276,False,False,False,"[62.28523664376179, 0.06008955820887962]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,True,False,False,"[58.032259524699796, 7.903338555574109]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,False,False,False,"[59.29602597925189, 13.066498694943107]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,True,False,False,"[60.22986717440752, 44.57529889486574]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,False,False,False,"[62.183139955692134, 22.700200176332935]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,True,False,False,"[62.37525448570569, 67.07366980923436]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,True,False,False,"[65.05498730472058, 22.843948134187897]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,True,True,False,"[68.0999984741211, 13.0]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,False,False,False,"[70.17201139040588, 11.955521043049885]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,False,False,False,"[70.47256484670052, 16.318988678465175]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,False,False,False,"[72.54606323616738, 47.48876624942119]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,True,False,False,"[77.84478115672661, 15.637425976166469]"
6aae7666-1084-4bb5-aae1-707368192b2b,"[41.927228204957316, 80.0, 55.32419157344535, 0.0, 77.83863080408823, 0.0, 107.42665218014352, 80.0, 41.927228204957316, 80.0]",3857276,False,False,False,"[80.36277039495876, 28.91927029350896]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[51.901846280164634, 16.70073884016942]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[52.52367722274376, 17.455531053248343]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[59.150653476056455, 8.41288268681221]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[59.19106615618835, 46.41418838712511]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[59.95827855778037, 15.506713346973463]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[61.554944087855716, 24.602440303991074]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[61.83317858850647, 67.79570530659353]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[64.54383345594601, 23.995751972677226]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,True,False,"[68.5, 12.199999809265137]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[68.8217225851592, 11.376202645928501]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[71.60288830039802, 17.353666695378294]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[72.53540390116166, 47.96234722859052]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[77.45712888996232, 17.839432716857182]"
d7eb2ace-1543-477a-bdfb-94fed3a6279c,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[80.17159998712954, 31.165429092907715]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[51.901846280164634, 16.70073884016942]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[52.52367722274376, 17.455531053248343]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[59.150653476056455, 8.41288268681221]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[59.19106615618835, 46.41418838712511]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[59.95827855778037, 15.506713346973463]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[61.554944087855716, 24.602440303991074]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[61.83317858850647, 67.79570530659353]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[64.54383345594601, 23.995751972677226]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[68.5, 12.199999809265137]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,True,False,"[68.8217225851592, 11.376202645928501]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[71.60288830039802, 17.353666695378294]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[72.53540390116166, 47.96234722859052]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,False,False,False,"[77.45712888996232, 17.839432716857182]"
b182775f-94f6-4465-9d81-8bd5f349a133,"[38.48441502340191, 80.0, 54.360924221090386, 0.0, 75.8843324035022, 0.0, 103.16058702200496, 80.0, 38.48441502340191, 80.0]",3857276,True,False,False,"[80.17159998712954, 31.165429092907715]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,True,False,False,"[44.37429511718836, 34.587805715901595]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,True,False,False,"[46.8835721656996, 68.03761352114826]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,True,True,False,"[57.900001525878906, 70.0]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,False,False,False,"[58.70093567916632, 56.863644154489464]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,False,False,False,"[61.645834299657835, 67.45953807990321]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,True,False,False,"[61.822852945181225, 56.01281668895187]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,False,False,False,"[65.61229485730057, 43.627266777236706]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,True,False,False,"[66.81692356243421, 15.531993164770906]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,False,False,False,"[67.46024337893957, 73.81167368336412]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,False,False,False,"[67.7697813382948, 21.39158326328889]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,False,False,False,"[73.400310311523, 57.5852205050314]"
7585e087-b19b-4e72-be7c-3367dddb25bf,"[68.32479991448234, 80.0, 49.04421177361872, 80.0, 30.469962167226104, 0.0, 89.69134990923152, 0.0, 68.32479991448234, 80.0]",3857276,True,False,False,"[77.3153667309009, 44.928263946147496]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,True,True,False,"[44.5, 61.20000076293945]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,True,False,False,"[44.92331039048908, 33.2296271424372]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,False,False,False,"[58.46457220880351, 52.52478254703639]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,True,False,False,"[59.377798634025325, 71.3947535157624]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,True,False,False,"[61.66699127648814, 53.17605704384962]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,False,False,False,"[62.0090796549124, 64.38245896549498]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,False,False,False,"[65.06743710641582, 38.49147037876789]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,True,False,False,"[65.86296488294438, 10.119677784914831]"
7a72ef32-e8a5-4310-a0aa-5d375b55fe12,"[44.599814027996544, 79.39767459414759, 16.15823409964865, 0.0, 74.40574628786906, 0.0, 63.73230402186978, 77.11446669554934, 44.599814027996544, 79.39767459414759]",3857276,False,False,False,"[66.22292532017123, 21.392778718697915]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,True,True,False,"[44.900001525878906, 61.20000076293945]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,True,False,False,"[45.323311916367985, 33.2296271424372]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,False,False,False,"[58.864573734682416, 52.52478254703639]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,True,False,False,"[59.77780015990423, 71.3947535157624]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,True,False,False,"[62.06699280236705, 53.17605704384962]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,False,False,False,"[62.409081180791304, 64.38245896549498]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,False,False,False,"[65.46743863229473, 38.49147037876789]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,True,False,False,"[66.26296640882329, 10.119677784914831]"
3a8d7446-fd27-4829-9d6c-e7efce55681f,"[44.99981555387545, 79.39767459414759, 16.55823562552755, 0.0, 74.80574781374796, 0.0, 64.13230554774867, 77.11446669554934, 44.99981555387545, 79.39767459414759]",3857276,False,False,False,"[66.62292684605013, 21.392778718697915]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,True,False,"[37.599998474121094, 21.799999237060547]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,False,False,"[43.31955530678395, 47.0754370470141]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,False,False,False,"[58.316353329391575, 35.85754966248837]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,False,False,"[59.48315929121514, 35.88051273422247]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,False,False,"[61.86573384473587, 63.60835946556924]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,False,False,False,"[62.16996787253463, 23.11720820473373]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,False,False,"[63.2548271026344, -2.020039354089434]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,False,False,False,"[63.90007297314559, 49.86464738963976]"
3802830e-c380-4b97-996c-e3d9aeadf65d,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,False,False,False,"[65.65452240746401, 9.49696812962685]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,True,False,"[37.599998474121094, 21.799999237060547]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,False,False,"[43.31955530678395, 47.0754370470141]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,False,False,False,"[58.316353329391575, 35.85754966248837]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,False,False,"[59.48315929121514, 35.88051273422247]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,False,False,"[61.86573384473587, 63.60835946556924]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,False,False,False,"[62.16996787253463, 23.11720820473373]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,True,False,False,"[63.2548271026344, -2.020039354089434]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,False,False,False,"[63.90007297314559, 49.86464738963976]"
76de5390-8c10-400f-b951-d85b4e6b1816,"[44.76012987576345, 68.07225075933428, 19.203083439231985, 0.0, 72.99744974749747, 0.0, 64.08244924151703, 65.41564634209324, 44.76012987576345, 68.07225075933428]",3857276,False,False,False,"[65.65452240746401, 9.49696812962685]"
429a00cb-68ac-4e19-b612-b712e1da63f1,"[45.6537818907288, 63.793478798626104, 26.55230258942717, 0.0, 74.86461379634993, 0.0, 64.8963082637838, 62.10577892674032, 45.6537818907288, 63.793478798626104]",3857276,True,False,False,"[41.83850764045104, 42.97442837260369]"
